Rainmm,WindSpeedkmPerH,TemperatureDegreeCelcius,CloudCoverPercentage,Snowfallcm
0,27.3,-2.3,100,0.98
0,19.7,-2.7,100,0.63
0,18.8,-2.5,100,0.77
0,20.4,-2.2,100,0.28
0,16.4,-2.3,100,0
0,13.3,-3,100,0.7
0,13.6,-3.1,100,0.14
0,14.9,-3.4,100,0.56
0,16.4,-3.3,100,0
0,18.1,-2.3,100,0
0,16,-2.5,100,0
0,16.4,-2.5,100,0
0,16.6,-2.6,100,0
0,16.7,-2.9,100,0
0,16.3,-3.2,100,0
0,14.1,-3.3,100,0
0,15.4,-3.1,100,0
0,17.3,-2.7,100,0
0,18,-2.1,100,0
0,18.1,-2,100,0
0,17.3,-1.9,100,0
0,20.3,-1.9,100,0
0,19.7,-2,100,0
0,17.6,-2.2,100,0
0,16,-2.5,100,0
0,13.7,-2.3,100,0
0,14.8,-2.4,100,0.07
0,13.3,-2.5,100,0.49
0,12.9,-2.5,100,0.21
0,14.4,-2.3,100,0
0,15.6,-2.3,100,0
0,13.3,-2.5,100,0.07
0,13.7,-2.8,100,0.07
0,16.4,-3,100,0
0,16.3,-3.7,100,0
0,15.7,-4.1,100,0
0,13.2,-4.2,98,0
0,14.4,-4.6,95,0
0,14.2,-4.8,86,0
0,12.6,-5.6,61,0
0,11.3,-6.1,95,0
0,11.8,-4.9,100,0
0,12.2,-4,100,0
0,12.9,-3.3,100,0
0,13.3,-3,100,0
0,15.8,-2.5,100,0
0,16.4,-2.4,100,0.07
0,15.2,-2.5,100,0.07
0,16.9,-2.5,100,0.14
0,17.4,-2.3,100,0.07
0,20.6,-2.5,93,0.07
0,18.9,-3.2,84,0.07
0,17.3,-3.8,95,0.07
0,16.3,-4.4,97,0
0,15.7,-5.1,95,0
0,15.9,-5.2,94,0
0,14.6,-5.6,96,0
0,14.9,-4.9,98,0
0,14.3,-5.2,99,0
0,14.5,-5.3,100,0
0,14.4,-5.8,99,0
0,14.1,-6.2,100,0
0,14,-6.4,100,0
0,14.1,-6.4,100,0
0,14.4,-6.2,100,0
0,13.1,-5.4,100,0
0,12.6,-4.8,100,0
0,13.7,-4.3,100,0
0,13.3,-4,100,0
0,12,-3.2,65,0
0,8.2,-3.3,3,0
0,7.3,-4.8,2,0
0,11.4,-5.4,1,0
0,12.8,-5.4,0,0
0,14.5,-5.4,91,0
0,15.2,-5.4,49,0
0,13.9,-5.7,83,0
0,10.4,-6.1,100,0
0,7.3,-6.8,94,0
0,6.7,-7.3,62,0
0,6.2,-8.1,30,0
0,6.4,-8.4,8,0
0,6.2,-9.1,19,0
0,2.3,-9.8,9,0
0,1.7,-9.1,4,0
0,1.9,-8.6,1,0
0,2.1,-9,0,0
0,1.9,-9.5,0,0
0,1.4,-9.4,0,0
0,1.7,-7,1,0
0,3.9,-4.2,0,0
0,6,-3,0,0
0,7.4,-2.7,21,0
0,6.5,-2.7,100,0
0,9.8,-3.8,96,0
0,10.8,-5.5,82,0
0,4.6,-7.5,56,0
0,2.6,-8.9,54,0
0,5.5,-9.7,71,0
0,10.6,-9,19,0
0,10.8,-8.8,34,0
0,8.9,-8.4,98,0
0,7.5,-8.4,100,0
0,7.5,-8.4,100,0
0,9,-8.1,100,0
0,8.5,-6.9,100,0
0,6.8,-7,100,0
0,6.2,-6.2,71,0
0,6.9,-7.2,47,0
0,6.4,-7.6,19,0
0,6.3,-7.6,6,0
0,6,-7.6,29,0
0,5.4,-6.8,55,0
0,6.3,-3.7,92,0
0,6.2,-1.3,93,0
0,7,0,74,0
0,5.9,0.7,60,0
0,6.3,0.1,21,0
0,4.6,-0.3,32,0
0,4.8,-1.6,100,0
0,5.5,-0.8,100,0
0,6.6,-0.5,100,0
0.3,6.3,-0.2,100,0
0.2,5.3,-0.3,100,0
0.2,4.3,-0.6,100,0
0.8,4.5,-0.3,100,0
0.1,5.2,-0.4,100,0
0.2,6.3,-0.4,100,0
0.1,8.3,-0.3,100,0
0.1,9.8,-0.3,100,0
0,10.2,-0.2,100,0
0,10.5,-0.1,100,0
0.1,10.8,0.1,100,0
0.2,10.1,0.2,100,0
0.3,12.1,0.2,100,0
0.1,13.4,0.2,100,0
0.1,14,0.8,100,0
0.1,13.4,1.1,100,0
0.1,12.8,1.5,100,0
0,11.8,1.6,100,0
0,12.8,1.4,100,0
0,9.7,0.9,100,0
0,7.3,0.8,100,0
0,6.4,0.6,100,0
0,6.1,0.4,100,0
0,7.2,0.3,100,0
0,8.3,0.3,100,0
0,9.2,0.3,100,0
0,8.8,0.3,100,0
0,7.2,0.2,100,0
0,4.2,0.3,100,0
0,3.4,0.1,100,0
0,3.6,0.1,99,0
0,2.4,0.3,100,0
0,3.5,-0.1,89,0
0,9,-0.6,70,0
0,7.6,-1.7,100,0
0,4.6,-1.7,100,0
0,5.2,-1.2,100,0
0,5.4,-1,100,0
0,5.6,-1.2,100,0
0,6.3,-0.9,100,0
0,6.3,-0.6,100,0
0,8.2,0,100,0
0,6.5,0.2,100,0
0,5.9,0.3,100,0
0,4.5,0.6,100,0
0,3.6,-0.2,55,0
0,7,-1.6,67,0
0,8.8,-2.3,79,0
0,8.6,-2.5,62,0
0,8.7,-2.5,49,0
0,7.4,-3,36,0
0,5.3,-3.4,30,0
0,4.3,-3.5,17,0
0,4.2,-3.5,9,0
0,4.2,-3.5,6,0
0,3.3,-3.6,18,0
0,3.7,-3.7,10,0
0,4.7,-4.1,1,0
0,5.6,-3.3,0,0
0,5.7,-4.1,0,0
0,5.9,-4.2,0,0
0,5.5,-4.2,0,0
0,5.6,-3.7,0,0
0,5,-0.9,0,0
0,3.8,2.4,2,0
0,2.5,3.3,1,0
0,2.1,3.7,0,0
0,1.9,3.1,0,0
0,1.3,2.6,0,0
0,2.6,0.5,0,0
0,4.7,-0.6,0,0
0,5.7,-0.9,55,0
0,4.9,-1.5,2,0
0,1.3,-0.9,0,0
0,0.5,-0.9,0,0
0,3,-1.6,0,0
0,3.3,-2,2,0
0,2.8,-1.5,2,0
0,2.5,-1.1,1,0
0,9.1,0.2,0,0
0,11.6,-0.5,3,0
0,7.7,-0.5,4,0
0,3.1,-0.4,2,0
0,1.6,-0.7,1,0
0,1.8,0.2,0,0
0,2.6,-0.2,0,0
0,3.3,-0.2,0,0
0,4,2.5,0,0
0,1.5,6.1,0,0
0,0.6,6.9,0,0
0,0.6,7,0,0
0,2.2,6.3,0,0
0,3.1,5.8,0,0
0,4.1,3.6,0,0
0,4.6,2.2,0,0
0,6.8,2.9,0,0
0,9.1,2.3,0,0
0,10.9,1.8,0,0
0,11.5,2.1,0,0
0,9.5,2.8,0,0
0,7.6,3.5,0,0
0,5.9,4.1,0,0
0,5.6,3.7,0,0
0,10.1,4.8,0,0
0,9.4,4.6,0,0
0,10.3,4.5,0,0
0,11.3,4.3,0,0
0,11.4,4.4,0,0
0,10.2,4.7,0,0
0,8.1,4.7,0,0
0,8.6,4.9,0,0
0,8.3,6.2,0,0
0,7.5,7.6,0,0
0,5.9,8.6,0,0
0,5.3,8.5,0,0
0,7,7.9,0,0
0,7.6,7.2,0,0
0,9.5,6.4,0,0
0,14,4.8,0,0
0,15.4,4.8,0,0
0,15.1,5,0,0
0,14.4,4.7,0,0
0,14.4,4.4,0,0
0,13.7,4.2,0,0
0,12.9,4,0,0
0,10.1,3.8,0,0
0,8.4,3.4,0,0
0,7.1,3.8,0,0
0,8,4,0,0
0,9.5,3.3,1,0
0,10,2.6,7,0
0,11.8,1.9,6,0
0,13.2,0.4,10,0
0,12,-0.9,54,0
0,9.8,-1.1,42,0
0,7,0.1,41,0
0,8.8,0.6,18,0
0,9.8,0.8,98,0
0,10,1.1,100,0
0,9.7,0.6,72,0
0,10.3,-0.1,85,0
0,10.1,-1.4,70,0
0,9.1,-3,18,0
0,9.8,-3.3,29,0
0,7.9,-3.7,80,0
0,5.6,-4.7,7,0
0,5.8,-5.3,37,0
0,5.8,-5.8,100,0
0,5.8,-5.9,95,0
0,5.2,-5.9,100,0
0,3.8,-4.9,100,0
0,5.3,-4.8,7,0
0,5.4,-5.2,13,0
0,5.1,-5.2,0,0
0,4.8,-5.1,0,0
0,5.7,-4.6,0,0
0,6.4,-3.8,0,0
0,7.6,-2.4,0,0
0,9.8,-1.8,0,0
0,11.1,0.1,0,0
0,10.4,1.9,8,0
0,9.1,2.5,0,0
0,6.5,2.5,18,0
0,5.6,2,15,0
0,5.6,1.9,3,0
0,5.1,0.1,4,0
0,6.3,-1.6,1,0
0,7.1,-0.9,1,0
0,7.8,-0.2,3,0
0,8.9,0.2,42,0
0,9.9,0.3,11,0
0,9.8,0.2,18,0
0,10,0.4,0,0
0,11.4,0.6,57,0
0,12.2,0.4,15,0
0,13.9,0.2,96,0
0,14.4,0.2,100,0
0,14.6,0.4,99,0
0,15.4,0.5,100,0
0,16.1,1,100,0
0,17,1.7,100,0
0,18,2,100,0
0,18.7,2.5,99,0
0,18,3.2,100,0
0,17.8,3.5,98,0
0,15.9,3.3,100,0
0,14.8,3.5,100,0
0,16.3,3.9,79,0
0,18.7,3.7,97,0
0,18.2,2.5,100,0
0,18.6,1.5,100,0
0,19.4,0.8,99,0
0,20.2,0.9,100,0
0,22,1.8,100,0
0,20.5,1.6,100,0
0,20,1.8,100,0
0,19,1.9,100,0
0,19.5,2,100,0
0,20.2,2,100,0
0,20.4,2,100,0
0.4,21.4,2.1,100,0
1.2,24.5,2,100,0
0.9,23.3,2.2,100,0
1.2,21.8,2,100,0
1.6,20.5,1.6,100,0
1.1,15.8,1.2,100,0.07
0.4,17.5,0.4,100,0.49
0,16.2,-0.1,100,0.42
0,16.1,0.1,100,0.14
0,19,0.6,100,0
0.2,18.8,0.8,100,0
0.1,20,1.1,100,0.07
0.1,18.1,0.8,100,0.07
0,18.9,0.6,97,0.07
0,18.2,0.3,95,0.21
0,17.8,-0.3,100,0.21
0,17.8,-0.4,95,0.07
0,17.8,-0.9,100,0
0,18.9,-1.1,100,0
0,17.9,-0.7,100,0
0,17.7,-0.6,100,0
0,18.2,-0.5,100,0
0,18.3,-0.3,100,0.42
0,17.7,0.3,100,0
0,17.5,0.2,100,0
0,16.6,0.2,100,0
0,17.3,0.4,100,0
0,16,0.4,98,0
0,15.7,0.4,100,0
0,18.8,0.6,100,0
0,19.3,1.1,100,0
0,20.1,1.5,100,0
0,22.3,2,100,0
0,21.6,2.6,100,0
0.1,22.5,3.2,100,0
0,25.5,3.5,100,0
0.1,22.9,3.7,100,0
0.4,23.8,3.7,100,0
0.2,23.1,3.5,100,0
0.3,21.6,3.4,100,0
0.3,21.3,3.1,100,0
0.1,21.7,3.2,100,0
0.4,20.1,3.3,100,0
0.3,17.9,3.4,100,0
0.2,18.1,3.7,100,0
0,17.9,3.8,100,0
0.1,16.2,4,100,0
0,16.5,4.4,100,0
0.5,16.4,4.4,100,0
0.3,19.5,4.4,100,0
1.2,19.6,4.4,100,0
1,18,4.4,100,0
0.7,20.7,4.5,100,0
0.5,23.6,4.3,100,0
0.2,25.6,5,100,0
0.2,24.8,5,100,0
0,24.2,6.1,100,0
0.1,22.6,7.2,98,0
0.1,24,8.3,99,0
0,24.3,9.8,99,0
0,21.5,9.2,100,0
0.2,16.9,7.7,100,0
0.1,11.4,6.2,100,0
0,6.4,5.4,100,0
0,1.1,4.7,100,0
0,3.8,4.2,100,0
0,4.2,2.8,100,0
0.3,4.1,2.5,100,0
1.7,6.6,2.6,100,0
2.2,9.5,3.2,100,0
3.1,9.5,2.9,100,0
1.7,13.3,2.7,100,0
0.6,14.5,2.3,100,0
1.5,11.5,2.6,100,0
1,14.1,2.9,100,0
0.2,20.7,4.2,100,0
0,25.9,4.8,100,0
0,16.9,3.3,100,0
0,18,3.5,100,0
0,20.8,3.9,100,0
0.1,22.3,3.7,100,0
0.2,21.1,3.2,100,0
0.2,23.4,3.2,100,0
0.4,22,3,100,0
0.3,20.6,2.5,100,0
0.1,15.2,2.2,100,0
0.1,13.2,1.7,95,0
0.1,14.8,1.3,100,0
0.1,16.3,1.1,99,0
0,18.7,0.9,100,0
0,19.9,0.4,100,0
0,19.7,-0.3,73,0
0,22.4,0.1,100,0
0,24.2,1.4,100,0
0,23.2,2,100,0
0,25.2,3.3,100,0
0,24.3,3.5,100,0
0,24.1,3.2,100,0
0.1,26.7,3.2,100,0
0.7,28.5,2.8,100,0
0.2,27.9,3.5,100,0
0,27.6,4.7,100,0
0,27.3,5.6,100,0
0,27.4,6.8,100,0
0.5,25.1,7,100,0
0.6,24.9,6.5,100,0
0.2,27.8,7.2,100,0
0.7,24.2,7.2,100,0
1.8,21.7,7.2,47,0
0.7,23.5,6.2,100,0
0.1,20.6,6.2,100,0
0,20.2,5.5,100,0
0.2,21.1,5.1,100,0
0,19.7,5.3,100,0
0.8,20,5.1,100,0
0,18,4.9,94,0
0,20.4,4.8,95,0
1.2,21,4.3,99,0
0,21,4.6,100,0
0.1,20,4.7,99,0
0,17.4,4.5,85,0
0,16.6,3.8,43,0
0,17.3,3.2,100,0
0,16.6,2.8,100,0
0,15.9,2.8,100,0
0,16.6,3,100,0
0,19,3.5,100,0
0,18.9,3.9,100,0
0,17.7,4.3,100,0
0,15.1,4.7,100,0
0,16.9,5.2,100,0
0,18.4,5.3,100,0
0.1,15.7,5.2,100,0
0,13.9,5.2,100,0
0,11.8,3.5,99,0
0,13.4,3,96,0
0,14.7,2.6,35,0
0,13.9,2.3,85,0
0,15.3,2.7,65,0
0,16,2.5,90,0
0,14.6,2.4,100,0
0,17.8,3,92,0
0,19.4,3,100,0
0,18.7,3.1,86,0
0,20.4,3,100,0
0,20.6,3,100,0
0,19.6,2.3,100,0
0,19.9,2.6,100,0
0.9,18.3,2.7,100,0
1.2,19.5,2.6,100,0.35
0.2,21.7,3.1,100,0
0.1,22.7,3.2,100,0
0.2,24.2,3.2,100,0
0.2,24.7,3.1,76,0
0.1,24.4,3.8,92,0
0.1,23.5,3.4,93,0
0.2,22.5,3.5,82,0
0.2,19.3,3.5,88,0
0.2,15.3,2.5,65,0
0,13.9,2.2,49,0
0.1,15,2.2,69,0
0.2,15.6,2,100,0
0.4,14.9,2.1,98,0
0,13.2,1.9,84,0
0,11,1.5,42,0
0,8.6,0.9,95,0
0,8.6,0.6,42,0
0,11.2,1.5,96,0
0,11.7,1.6,83,0
0,11.6,1.6,100,0
0.1,11.9,1.5,100,0
0.2,11.2,2,100,0
0.5,11.2,2,100,0
0.5,10.5,2,100,0
0.2,10.9,2.2,100,0
0.1,12.5,2.9,100,0
0.1,12.3,3.6,100,0
0,10.6,3.8,100,0
0,12.7,4.2,100,0
0.1,12.7,3.6,100,0
0.1,11.2,3.5,100,0
0.2,10.3,3.7,100,0
0.4,9.4,3.3,100,0
0.5,8.3,3.3,100,0
0.2,7.9,3.2,100,0
0.3,12.8,1.9,100,0
0.4,13.9,1,100,0.49
0.1,13.6,0.3,100,0.98
0,11.7,0.1,100,0.77
0,13.4,-0.1,100,0.35
0.1,15.3,0.2,100,0.07
0.1,16.7,0.2,100,0
0,13,-0.2,100,0
0,12.6,-0.4,100,0
0,10.7,-0.6,100,0
0,12.3,-0.9,100,0
0,12.2,-1.1,100,0
0,11.1,-1.4,100,0
0,11.4,-1.4,100,0
0,10.6,-1.2,100,0
0,11.5,-0.9,100,0
0,12.1,-0.4,94,0
0,13.2,0.6,59,0
0,12.5,0.6,54,0.07
0,10.9,0.9,87,0
0,9.7,0.8,60,0
0,5.6,-1.2,25,0
0,5.1,-2.9,23,0
0,3.6,-2.6,8,0
0,2.9,-2.5,1,0
0,2.6,-2.5,1,0
0,3.2,-2.5,15,0
0,4.5,-2.6,33,0
0,5,-2.4,36,0
0,5.8,-2.3,15,0
0,3,-2.2,38,0
0,2.2,-1.4,44,0
0,1.7,-1.4,76,0
0,0.6,-1.7,13,0
0,0.5,-2.2,86,0
0,0.6,-2.3,84,0
0,1.3,-2.3,98,0
0,2.2,-1,100,0
0,2.9,0.8,95,0
0,2.1,2,55,0
0,0.6,2.8,8,0
0,1.2,3.2,8,0
0,3.6,3,29,0
0,4.8,2.5,39,0
0,1.2,1.4,27,0
0,1.3,-2,1,0
0,4,-3.2,4,0
0,5.9,-3.3,38,0
0,6.3,-4.3,54,0
0,5.7,-4.6,67,0
0,4.6,-4.4,49,0
0,5.2,-4.4,25,0
0,6.4,-4.8,0,0
0,7.5,-5.1,0,0
0,8.8,-4.1,1,0
0,8.5,-4.6,6,0
0,8.7,-5.2,10,0
0,9.2,-5.4,10,0
0,9.1,-5.3,21,0
0,9.2,-5.2,2,0
0,10.5,-4.8,100,0
0,12.1,-3.2,23,0
0,10.6,-0.8,37,0
0,9.5,0.6,79,0
0,8.3,1.5,94,0
0,8.3,2,100,0
0,9.3,1.2,100,0
0,7.7,0.9,86,0
0,5.2,0.2,40,0
0,3,-2.5,85,0
0,4.7,-3.6,40,0
0,7.1,-3.5,99,0
0,10.1,-2.8,100,0
0,9.8,-3,100,0
0,8.2,-2.6,73,0
0,6.9,-3,7,0
0,5.6,-4.1,0,0
0,5.3,-4.2,6,0
0,3.6,-3.8,6,0
0,3.9,-3.8,34,0
0,5,-4.1,46,0
0,4.5,-4.3,2,0
0,5.3,-4.4,0,0
0,5.7,-4.6,0,0
0,1.3,-4.3,0,0
0,0.9,-1.9,0,0
0,4.5,0.5,1,0
0,4.5,1.8,4,0
0,5.8,2.7,12,0
0,6.5,3.2,16,0
0,6.6,2.5,99,0
0,6,2.3,100,0
0,4.7,1.1,28,0
0,3.1,-2.1,0,0
0,3.1,-2.5,0,0
0,2.7,-2.1,21,0
0,2.2,-1.9,22,0
0,2.7,-2,89,0
0,4.4,-2.7,100,0
0,5.4,-3.2,100,0
0,5.3,-3.7,94,0
0,5.2,-4,100,0
0,5.3,-3,90,0
0,6.2,-3,83,0
0,5.9,-3.4,39,0
0,6.7,-3.6,1,0
0,7.6,-3.6,21,0
0,8.6,-3.7,83,0
0,9,-3.9,55,0
0,10,-3.1,14,0
0,8.5,-1,19,0
0,8.7,0.8,28,0
0,8.8,1.5,38,0
0,9,2.2,43,0
0,9.4,0.9,67,0
0,9.9,0.5,57,0
0,9,-0.6,12,0
0,8.4,-2.7,4,0
0,9.8,-3.2,2,0
0,10.3,-3,2,0
0,11.1,-3.1,1,0
0,11.8,-3.3,0,0
0,12.1,-3.3,7,0
0,11.2,-3.3,15,0
0,10.3,-3.5,28,0
0,8.4,-4,0,0
0,6.9,-3.8,2,0
0,6.3,-4,2,0
0,6.5,-4,0,0
0,5.6,-4.2,54,0
0,3.6,-3.5,100,0
0.1,3.9,-1.5,100,0
0.1,4.8,-0.9,100,0
0,5.5,-0.4,100,0
0,4.2,-0.2,100,0
0,5.9,0.4,100,0
0,5.9,0.6,100,0
0,7,1.2,100,0
0,4.6,0.5,100,0
0,4.9,0.5,100,0
0,6,0.5,100,0
0,4.9,0.1,100,0
0,6.6,0.1,100,0
0,8.3,-0.1,100,0
0,7.4,-0.3,100,0
0,8.1,-0.4,100,0
0,7.2,-0.6,100,0
0,6.4,-0.8,100,0
0,6.2,-0.8,100,0
0,5.9,-0.6,100,0
0,6.2,-0.2,100,0
0,4.5,0.1,100,0
0,3,0.2,100,0
0,2.7,0.2,100,0
0,5.4,0.3,100,0
0,4.8,0.3,100,0
0,4.6,0.3,100,0
0,5.9,0.4,100,0.07
0.1,6.7,0.7,100,0
0,10.6,1.1,100,0
0,11.9,1.4,100,0
0,11.1,1.1,100,0
0,12.9,0.6,100,0
0,14.1,0.6,100,0
0,13.6,0.4,100,0
0,11.6,0.2,100,0
0,10.4,0.1,100,0
0,13,0.1,100,0
0,13.6,-0.1,100,0
0,14.7,-0.1,100,0
0,13.9,-0.1,100,0
0,13.3,-0.2,100,0
0,16,-0.6,100,0
0,16.3,-0.9,100,0
0,17.8,-0.9,100,0
0,17.8,-0.9,100,0
0,16.1,-0.9,100,0
0,18.1,-1,100,0
0,23.3,-1,100,0
0,21.2,-1.1,100,0
0,22.3,-1.2,100,0
0,20.9,-1.2,100,0
0,19.5,-1,100,0
0,20.1,-0.7,100,0
0,22.5,-0.1,100,0
0,21.4,0.2,100,0
0,19.3,-0.8,100,0
0,18,-0.9,100,0
0,18.3,-0.9,100,0
0,17.1,-1,100,0
0,16.2,-1.1,100,0
0,17.3,-1,100,0
0,17.5,-0.8,95,0
0,16.1,-0.8,94,0
0,14.8,-0.7,99,0
0,14.3,-0.9,97,0
0,14.9,-1.6,97,0
0,14.5,-1.5,94,0
0,15,-1.5,65,0
0,14.3,-2,31,0
0,13.9,-2.2,10,0
0,15.4,-2.1,10,0
0,16.4,-1.9,3,0
0,16.4,-1.8,0,0
0,17.6,-1.5,25,0
0,17.5,0.2,5,0
0,12.9,2.7,7,0
0,12,4.7,39,0
0,8.7,6.3,15,0
0,6.4,7.3,13,0
0,5.6,7.2,7,0
0,4.6,7.3,39,0
0,3.1,5.4,47,0
0,0.9,1.9,78,0
0,5.6,-0.5,92,0
0,10,-0.8,90,0
0,10.8,-0.8,100,0
0,10,-0.5,84,0
0,8.5,-0.9,70,0
0,5.5,-1.9,11,0
0,2.2,-2.3,13,0
0,1.4,-2.5,99,0
0,3,-0.6,43,0
0,3.1,-1.3,0,0
0,4,-1.5,0,0
0,5.2,-1.8,3,0
0,5.9,-2.2,20,0
0,5.9,-2.5,77,0
0,5.6,-2.7,60,0
0,5.1,-0.3,3,0
0,0.4,2.8,0,0
0,0.9,4.4,4,0
0,1.6,5.4,92,0
0,2.1,5.7,100,0
0,1.8,4.5,100,0
0,0.8,3.3,100,0
0,5.3,1.6,100,0
0,5.5,-0.1,100,0
0,6.7,-1.4,98,0
0,7.1,-2,100,0
0,7.8,-1.6,100,0
0,6.9,-2.3,56,0
0,6.1,-3,22,0
0,6.1,-3.7,21,0
0,6.5,-4,4,0
0,7.1,-4.2,1,0
0,7,-2.2,76,0
0,6.2,-2.2,88,0
0,6.4,-2.5,84,0
0,7,-2.7,75,0
0,6.7,-2.7,87,0
0,6.2,-2.8,82,0
0,6.4,-2.7,92,0
0,6.3,-1.1,17,0
0,5.1,1.1,30,0
0,4.7,2.8,45,0
0,4.8,3.8,65,0
0,5.4,3.8,83,0
0,5.5,3.7,98,0
0,8.1,2.7,96,0
0,10.3,1.4,99,0
0,13.4,-0.4,75,0
0,12.7,-1.6,63,0
0,15.5,-1.1,25,0
0,19,-0.4,38,0
0,23.8,0.6,58,0
0,25,0.9,64,0
0,25.3,1.1,88,0
0,25.6,1.8,97,0
0,22.3,2.2,99,0
0,23.2,2.1,88,0
0,22.9,2.2,100,0
0,22,2.5,100,0
0,22.6,2.2,100,0
0,21.5,1.8,100,0
0,21.5,1.1,100,0
0,21.3,0.3,100,1.75
0.1,24.2,0.1,100,0.35
0.4,22.5,0.2,100,0.14
0.1,20.4,0.6,40,0
0,17.3,2.5,95,0
0,15.9,2.5,100,0
0,15.3,2,99,0
0,13,1.9,100,0
0.1,16.3,0.8,100,0
0,17.4,0.4,100,0
0,18.5,0.4,100,0
0,17.9,0.6,100,0
0,17.5,0.9,100,0
0,17.8,1.6,100,0
0,17.6,1.8,100,0
0,16.4,1.6,97,0
0,15.5,1.2,70,0
0,13.6,0.3,32,0
0,14.8,0.7,62,0
0,13.7,0.4,83,0
0,15.4,0.3,29,0
0,16.8,0.3,91,0
0,15.1,1,81,0
0,9.2,1.2,100,0
0,12.5,0.9,100,0
0.1,12.4,1.6,100,0
0.2,11.6,1.9,100,0
0.2,9.4,2,100,0
0,8.2,2.2,99,0
0,5.5,4.5,40,0
0.1,3.3,1.3,100,0.14
0.1,3.3,0.8,100,0.07
0.2,3.3,0.2,100,0.07
0.1,2.6,-0.3,100,0
0,2.3,-0.6,100,0
0,2,-0.7,100,0
0,2.7,-0.8,100,0
0.1,3.3,-0.9,100,0
0.1,3.6,-1,100,0
0.1,4,-1.1,100,0
0.1,3.7,-1.2,100,0
0,3.6,-1.3,100,0
0,3.8,-1.4,100,0
0,4,-1.7,100,0
0,4.3,-2,100,0
0,4.2,-2.4,100,0
0,5.6,-3,100,0
0,5.9,-3.7,100,0
0,7.4,-4.1,100,0
0,7.9,-4.3,100,0
0,7.3,-4.2,100,0
0,7.6,-4.1,100,0.07
0,8.9,-3.8,100,0.14
0,10.2,-4.1,100,0.21
0,11.3,-5.2,100,0.28
0,11.8,-5.2,100,0.14
0,11.2,-5.3,100,0.07
0,11.4,-5.2,100,0.07
0,11.7,-5,100,0.07
0,11.6,-4.7,100,0
0,10.5,-4.5,100,0
0,9.8,-4.4,100,0.07
0,8.8,-4.4,100,0.14
0,7.7,-4.2,100,0.21
0,8.2,-4.2,100,0.14
0,10.7,-3.8,100,0.28
0,15.9,-3.1,100,0.35
0,14.6,-3,100,0.28
0,17.2,-3,100,0.28
0,17.3,-3.2,100,0.14
0,15.8,-3.3,100,0.07
0,12.7,-3.5,100,0.07
0,12.9,-3.5,100,0.07
0,12.4,-3.5,100,0.07
0,14.3,-3.2,100,0
0,13.4,-2.5,100,0
0,13,-2.3,100,0
0,11.8,-2,100,0
0,10.3,-2,100,0
0,8.8,-2,100,0
0,8.2,-2.3,100,0
0,6.9,-2.7,100,0
0,4.8,-3,100,0
0,2.7,-3,86,0
0,1.4,-3.5,100,0
0,1.6,-3.4,99,0
0,2.9,-3.8,100,0
0,3.4,-3.8,100,0
0,4.3,-3.8,100,0.14
0,5.2,-3.7,100,0.07
0,2.9,-4.4,75,0
0,3.1,-4.8,66,0
0,3.8,-5.3,36,0
0,4.2,-5.6,39,0
0,3.9,-4.8,72,0
0,3.2,-4.8,99,0
0,2.4,-4.4,98,0
0,2.9,-3.8,94,0
0,4,-3.7,97,0
0,6.3,-3.2,97,0
0,5.1,-2.8,100,0
0,4.7,-2.5,100,0
0,1.6,-2.7,100,0
0,0.3,-2.2,100,0
0,0.7,-2.5,100,0
0,1.6,-3.2,100,0
0,2.4,-3.5,100,0.07
0,1.8,-3.7,100,0.07
0,3.3,-3.7,100,0.07
0.1,3.7,-3.7,100,0
0,3.5,-3.8,100,0
0,3,-5.3,47,0
0,3.4,-7.4,30,0
0,3.8,-8.2,34,0
0,3.8,-8.7,3,0
0,5.3,-8.6,1,0
0,7.1,-8.4,5,0
0,8,-7.4,55,0
0,7.3,-6,86,0
0,6.4,-5.3,75,0
0,5.7,-5.2,54,0
0,7.2,-3.7,81,0
0,9.5,-2.9,100,0
0,9,-2.5,58,0
0,8.8,-1.7,32,0
0,7.1,-1.5,80,0
0,6,-1.8,98,0
0,7.8,-2.5,100,0
0,10.9,-3.7,100,0
0.1,12.1,-4.2,100,0
0,11.1,-4.5,100,0
0,9.6,-4.6,100,0
0,6.7,-4.5,100,0
0,6.3,-4.6,86,0
0,6.7,-5.3,46,0
0,7.5,-6.2,24,0
0,7.6,-7.2,5,0
0,7.3,-8,30,0
0,9.3,-7.9,0,0
0,9.6,-8.1,0,0
0,9.4,-8.1,0,0
0,8.7,-8.4,0,0
0,7.7,-8.9,0,0
0,7.8,-9.2,0,0
0,9.5,-8.7,0,0
0,5.9,-6.5,0,0
0,7.6,-4.8,0,0
0,7.1,-4,9,0
0,5.6,-3.2,9,0
0,3.3,-2.5,71,0
0,3.3,-2.7,78,0
0,2.5,-2.7,71,0
0,2.7,-3.5,75,0
0,3.1,-5.9,52,0
0,5.2,-7.9,48,0
0,7,-8,57,0
0,7.3,-8.9,41,0
0,8.1,-9.9,24,0
0,8.8,-10.1,0,0
0,8.5,-10.1,1,0
0,7.9,-10.4,0,0
0,7.9,-10.6,0,0
0,8.3,-10.4,0,0
0,8.1,-10.6,0,0
0,7.8,-10.9,0,0
0,7.4,-11.2,0,0
0,8,-11.4,0,0
0,7.4,-11.4,0,0
0,7,-11.2,0,0
0,6,-8.2,0,0
0,7.9,-5.1,0,0
0,6.8,-3.7,0,0
